Address,Name,Gender,Age,Latitude,Longitude
"1026 Lake Ridge CT Roswell, GA 30076",Alan Mcintyre,male,29,34.008759099231106,-84.3233405390158
"2932 Cedar Knoll DR Roswell, GA 30076",Ivana Roberts,female,42,34.01014551323192,-84.3258470360215
"9307 Martins Lake DR Roswell, GA 30076",Britany Flynn,female,47,34.005249095450175,-84.32636083014047
"1671 Cedar Knoll CIR Roswell, GA 30076",Loree Hewitt,female,68,34.00920268428686,-84.32904762305431
"2748 Cedar Knoll DR Roswell, GA 30076",Maximo Park,male,33,34.009340844564534,-84.3270437762199
"1802 Cedar Knoll CIR Roswell, GA 30076",Lindsay Morrison,male,20,34.009477736191656,-84.32911693646928
"9740 Hillside DR Roswell, GA 30076",Alysa Ashley,female,18,34.0145525162444,-84.31798698707381
"1922 Cedar Knoll CIR Roswell, GA 30076",Clarinda Fleming,female,46,34.009703734286354,-84.32895844230576
"9586 Hillside DR Roswell, GA 30076",Roosevelt Avery,male,30,34.013347690784435,-84.32074360438298
"3706 Cedar Knoll DR Roswell, GA 30076",Jimmy William,male,28,34.00919770194241,-84.32851599980175
"500 Cedar Knoll CT Roswell, GA 30076",Bernie Carson,female,24,34.00824406189049,-84.3284679010331
"703 Cedar Knoll DR Roswell, GA 30076",Tisa Fleming,female,27,34.00788170064914,-84.32878653874992
"707 Cedar Knoll DR Roswell, GA 30076",Kennith Figueroa,male,42,34.00786982846933,-84.32878494057186
"2715 Cedar Knoll DR Roswell, GA 30076",Raymundo Moon,male,17,34.00930760239166,-84.32714335827305
"9304 N Lake DR Roswell, GA 30076",Lyle Koch,male,26,34.00682438866512,-84.32733890660889
"1631 Cedar Knoll CIR Roswell, GA 30076",Shiloh Holder,female,9,34.00915243966966,-84.32898661173344
"1080 Martin Ridge RD Roswell, GA 30076",Foster Copeland,male,38,34.00756961506707,-84.3238339793122
"3157 Cedar Knoll DR Roswell, GA 30076",Oneida Joyce,female,9,34.0092979877897,-84.32683772722619
"126 Sweetwood WAY Roswell, GA 30076",Myles Jones,male,6,34.01087578167247,-84.3231156235844
"2436 Cedar Knoll CIR Roswell, GA 30076",Eustolia Wolfe,female,46,34.009843347442896,-84.3278614794466
"9556 Hillside DR Roswell, GA 30076",Letty Dalton,female,33,34.012915386409986,-84.32092550973985
"3122 Cedar Knoll DR Roswell, GA 30076",Vern Bishop,male,27,34.009338464030115,-84.32676845058394
"3422 Cedar Knoll DR Roswell, GA 30076",Serafina Gross,female,37,34.00912816391025,-84.32769141023617
"3340 Cedar Knoll DR Roswell, GA 30076",Keenan Ramos,male,51,34.00910574298984,-84.32743704114115
"848 Cedar Knoll DR Roswell, GA 30076",Shea Fitzgerald,female,48,34.00756069516478,-84.32860792970148
"347 Quail RUN Roswell, GA 30076",Akiko Sexton,female,25,34.00889593832389,-84.31417469152078
"3720 Cedar Knoll DR Roswell, GA 30076",Robin Copeland,male,50,34.00918719262867,-84.3285567233925
"3500 Cedar Knoll DR Roswell, GA 30076",Gonzalo Donaldson,male,12,34.009201667205375,-84.32783554163537
"9421 Hillside DR Roswell, GA 30076",Kris Roach,male,47,34.010689787413924,-84.32107404328893
"4010 Cedar Knoll CIR Roswell, GA 30076",Amal Luna,female,6,34.009690853083676,-84.32829492716985
"1708 Cedar Knoll CIR Roswell, GA 30076",Greg Fitzpatrick,male,52,34.00929037021894,-84.3290892563151
"1112 Northshore DR Roswell, GA 30076",Scottie Randall,male,21,34.00573484349474,-84.32500292625284
"9667 Hillside DR Roswell, GA 30076",Andree Joyce,female,22,34.01484161904624,-84.31964864390069
"9725 Hillside DR Roswell, GA 30076",Retta Burns,female,62,34.01488583460002,-84.31845851588909
"267 Cedar Knoll CT Roswell, GA 30076",Tom Allison,male,39,34.00820075831064,-84.32856973481113
"9442 Hillside DR Roswell, GA 30076",Joe Boyd,male,30,34.01099585452376,-84.32132320359852
"388 Cedar Knoll CT Roswell, GA 30076",Hung Ray,male,58,34.00836136869615,-84.32854316228295
"1103 Martin Ridge RD Roswell, GA 30076",Korey Gallegos,male,10,34.007428368493954,-84.32296762950419
"956 Lake Ridge CT Roswell, GA 30076",Kristofer King,male,26,34.0089086180835,-84.32335375427074
"627 Lake Ridge CT Roswell, GA 30076",Linh Morin,female,19,34.00848269345537,-84.32440211672156
"3323 Cedar Knoll DR Roswell, GA 30076",Torie Hensley,female,38,34.009109106398896,-84.32737057533087
"907 Lake Ridge CT Roswell, GA 30076",Crystle Benson,female,12,34.00893150759846,-84.32355269404758
"915 Lake Ridge CT Roswell, GA 30076",Hildegarde Jensen,female,55,34.00892915358159,-84.32352326883667
"9415 N Lake DR Roswell, GA 30076",Carolynn Kline,female,28,34.00794249908379,-84.32585271813664
"257 Cedar Knoll CT Roswell, GA 30076",Clement Bright,male,29,34.008188427437275,-84.32858360704365
"2758 Cedar Knoll DR Roswell, GA 30076",Gerald Kemp,male,25,34.009356066699254,-84.32701238056704
"1418 Lake Ridge CT Roswell, GA 30076",Elliott Keith,male,66,34.00828616711205,-84.32448510693206
"1127 Northshore DR Roswell, GA 30076",Ismael Talley,male,24,34.00541926239231,-84.3246375934028
"3728 Cedar Knoll DR Roswell, GA 30076",Ceola Brooks,female,46,34.00918118730654,-84.32857999401577
"714 Lake Ridge CT Roswell, GA 30076",Arnoldo Harrison,male,25,34.00866963669516,-84.32420787444913
"9336 Stonemist TRCE Roswell, GA 30076",Olene Howell,female,41,33.98992782652583,-84.31588694325428
"215 Quail RUN Roswell, GA 30076",Grazyna Nixon,female,59,34.00898381934886,-84.31454931447276
"3048 Cedar Knoll DR Roswell, GA 30076",Cole Crawford,male,54,34.009424042366994,-84.32662197996889
"274 Cedar Knoll CT Roswell, GA 30076",Romaine Marks,female,41,34.008209389921994,-84.32856002424835
"2936 Cedar Knoll DR Roswell, GA 30076",Kiley Mccall,female,24,34.01022320009005,-84.32577481507731
"2097 Cedar Knoll CIR Roswell, GA 30076",Basil Clemons,male,47,34.009833256581175,-84.32858284766598
"1315 Northshore DR Roswell, GA 30076",Leanora Jenkins,female,68,34.007562230365274,-84.32148041254563
"1038 Cedar Knoll DR Roswell, GA 30076",Mitch Gregory,male,11,34.007533895545386,-84.3287854755483
"349 Quail RUN Roswell, GA 30076",Caroyln Graves,female,5,34.00892239024628,-84.31420198765346
"9304 Martins Lake DR Roswell, GA 30076",Olinda Mosley,female,58,34.00539042459878,-84.32630913709002
"3320 Cedar Knoll DR Roswell, GA 30076",Rogelio Holloway,male,11,34.00911064038278,-84.32736162709158
"917 Lake Ridge CT Roswell, GA 30076",Bobby Humphrey,male,40,34.008928565077376,-84.32351591253394
"1402 Martin RD Roswell, GA 30076",Ted Sears,male,23,34.01044904946938,-84.31952971158813
"734 Cedar Knoll DR Roswell, GA 30076",Neil Lloyd,male,55,34.00778969125559,-84.32877415287004
"3737 Cedar Knoll DR Roswell, GA 30076",Jc Wade,male,37,34.009177532474986,-84.32859224207479
"396 Teal CT Roswell, GA 30076",Shila Evans,female,50,34.01040535632587,-84.31512620853462
"3284 Cedar Knoll DR Roswell, GA 30076",Lazaro Erickson,male,22,34.00917220405385,-84.32712331916765
"3188 Cedar Knoll DR Roswell, GA 30076",Donald Nunez,male,34,34.009261026944465,-84.3269047387928
"9715 Hillside DR Roswell, GA 30076",Kiley Joyce,female,50,34.01491856360435,-84.3185750245375
"994 Lake Ridge CT Roswell, GA 30076",Taina House,female,25,34.008834390128115,-84.32322076005563
"1101 Lake Ridge CT Roswell, GA 30076",Man George,male,31,34.00879638014198,-84.32359090270793
"3201 Cedar Knoll DR Roswell, GA 30076",Tad Santos,male,17,34.00924785648877,-84.32693190285768
"401 Cedar Knoll CT Roswell, GA 30076",Chara Bright,female,6,34.008357506748396,-84.32842701662358
"2719 Cedar Knoll DR Roswell, GA 30076",Criselda Welch,female,52,34.00931152957238,-84.32712961314051
"2641 Cedar Knoll CIR Roswell, GA 30076",Emmy Ellis,female,13,34.009439695861396,-84.32725356990612
"9711 Hillside DR Roswell, GA 30076",Dorotha Baxter,female,24,34.01491993346868,-84.31863255883914
"9337 Martins Lake DR Roswell, GA 30076",Regenia Conley,female,26,34.00463648039738,-84.32557653233305
"1008 Northshore DR Roswell, GA 30076",Lowell Holden,male,60,34.00507911297096,-84.32731352095416
"628 Cedar Knoll CT Roswell, GA 30076",Lawerence Hays,male,40,34.0080536965547,-84.32855394244271
"1134 Cedar Knoll DR Roswell, GA 30076",Hiroko Browning,female,55,34.00774683717787,-84.32888461057294
"1042 Cedar Knoll DR Roswell, GA 30076",Jarrett Thomas,male,13,34.007539731427656,-84.32879195986192
"367 Cedar Knoll CT Roswell, GA 30076",Arnette Morgan,female,23,34.00832619189857,-84.32854875859167
"2640 Cedar Knoll CIR Roswell, GA 30076",Dani Summers,female,40,34.00944243699845,-84.32725439224727
"1431 Cedar Knoll DR Roswell, GA 30076",Wilson Payne,male,26,34.00867460976731,-84.32912807922717
"3341 Cedar Knoll DR Roswell, GA 30076",Neta Beck,female,38,34.00910590294891,-84.32744008036343
"1326 Northshore DR Roswell, GA 30076",Shayne Pickett,male,59,34.00660731306377,-84.32155682190869
"9511 Hillside DR Roswell, GA 30076",Timmy Lewis,male,40,34.01211217276691,-84.32108975345592
"998 Cedar Knoll DR Roswell, GA 30076",Shawanda Carpenter,female,14,34.007475536722694,-84.32872063241194
"9623 Hillside DR Roswell, GA 30076",Thi Zimmerman,female,18,34.014035374491485,-84.32022265454958
"2632 Cedar Knoll CIR Roswell, GA 30076",Zachary Norris,male,56,34.009464366094946,-84.3272609709762
"2039 Cedar Knoll CIR Roswell, GA 30076",Curt Cannon,male,21,34.009816576435625,-84.32873157208694
"1003 Martin Ridge RD Roswell, GA 30076",Melda Hunt,female,53,34.00936570252441,-84.32550515111555
"4119 Cedar Knoll CIR Roswell, GA 30076",Stephen Hester,male,67,34.00964260302039,-84.32756436824316
"3648 Cedar Knoll DR Roswell, GA 30076",Harley Rhodes,male,27,34.00921905263072,-84.32835542078412
"3028 Cedar Knoll DR Roswell, GA 30076",Fransisca Valdez,female,44,34.00944717164723,-84.32658239331619
"707 Lake Ridge CT Roswell, GA 30076",Lera Bryant,female,65,34.0086515573637,-84.32422193615136
"2090 Cedar Knoll CIR Roswell, GA 30076",Chau Vance,female,59,34.009833691562406,-84.32859785451853
"1157 Martin Ridge RD Roswell, GA 30076",Chase Forbes,male,49,34.00842601993538,-84.32117485527144
"1227 Martin Ridge RD Roswell, GA 30076",Mary Snider,male,12,34.009327692764266,-84.32072055910797
"9338 Martins Lake DR Roswell, GA 30076",Cary Watson,male,13,34.00473919350018,-84.3254988263408
"1443 Martin RD Roswell, GA 30076",Tandy Poole,female,8,34.01015175789136,-84.31904857404497
"1833 Cedar Knoll CIR Roswell, GA 30076",Genie Hancock,female,26,34.009557484517266,-84.32908958014839
"9401 Hillside DR Roswell, GA 30076",Rudolf Horton,male,26,34.01045685462251,-84.32097016785492
"9214 N Lake DR Roswell, GA 30076",Blake Miller,female,28,34.00534907715751,-84.32739447267652
"512 Lake Ridge CT Roswell, GA 30076",Alysa Morin,female,25,34.00834302873624,-84.32476509141587
"9747 Hillside DR Roswell, GA 30076",Prince Solis,male,47,34.01474266157186,-84.31823332958372
"2317 Cedar Knoll CIR Roswell, GA 30076",Janene Jones,female,38,34.0098334324783,-84.32811493591385
"1741 Cedar Knoll CIR Roswell, GA 30076",Sherika Nicholson,female,33,34.009345972100505,-84.32911278018804
"1830 Cedar Knoll CIR Roswell, GA 30076",Richie Beck,male,30,34.009552599269114,-84.32909222632448
"3804 Cedar Knoll CIR Roswell, GA 30076",Cameron Hurst,male,26,34.00923157668314,-84.32887908758984
"2737 Cedar Knoll DR Roswell, GA 30076",Thu Fitzgerald,female,49,34.009324100216325,-84.32707831143804
"1054 Northshore DR Roswell, GA 30076",Stacee Barr,female,38,34.00558561667121,-84.32659379870697
"1046 Martin Ridge RD Roswell, GA 30076",Alia Bernard,female,22,34.00832121276948,-84.32481744278158
"1180 Cedar Knoll DR Roswell, GA 30076",Charlyn Howard,female,69,34.007837705015675,-84.32889684278189
"1876 Cedar Knoll CIR Roswell, GA 30076",Jules Kim,male,26,34.00965132117427,-84.3290344413183
"2336 Cedar Knoll CIR Roswell, GA 30076",Armandina Hobbs,female,60,34.00983447704869,-84.32807419766858
"718 Cedar Knoll DR Roswell, GA 30076",Elin Lindsay,female,9,34.00783717997484,-84.32878054558223
"1540 Cedar Knoll DR Roswell, GA 30076",Johnathon Hardy,male,28,34.00902254229829,-84.32909753428258
"3343 Cedar Knoll DR Roswell, GA 30076",Torri Mann,female,5,34.00910622286705,-84.32744615880804
"3901 Cedar Knoll CIR Roswell, GA 30076",Ying Pearson,female,9,34.00957661653093,-84.32891544900917
"9642 Hillside DR Roswell, GA 30076",Walker Ferrell,male,11,34.01444369756592,-84.32012655191764
"440 Cedar Knoll CT Roswell, GA 30076",Charlena Taylor,female,58,34.008308837136305,-84.32843475951641
"3163 Cedar Knoll DR Roswell, GA 30076",Tora Huber,female,61,34.009291049005625,-84.326849603222
"1747 Cedar Knoll CIR Roswell, GA 30076",Rod Kaufman,male,60,34.00937948268442,-84.32911693646928
"746 Lake Ridge CT Roswell, GA 30076",Fernando Robinson,male,35,34.00876490395346,-84.32413450889455
"319 Cedar Knoll CT Roswell, GA 30076",Sharri Walls,female,37,34.008245787789804,-84.32856155015442
"1901 Cedar Knoll CIR Roswell, GA 30076",Calvin Armstrong,male,15,34.009679806561266,-84.32899313750714
"2060 Cedar Knoll CIR Roswell, GA 30076",Morgan Winters,male,32,34.009835555767694,-84.32866216960093
"9541 Hillside DR Roswell, GA 30076",Monroe Morrow,male,45,34.01264297774301,-84.32090075673737
"3723 Cedar Knoll DR Roswell, GA 30076",Kortney Roach,female,45,34.00918494063288,-84.32856544987622
"2509 Cedar Knoll CIR Roswell, GA 30076",Dino Dotson,male,48,34.00977611017406,-84.3275361090882
"764 Cedar Knoll DR Roswell, GA 30076",Virgil Nieves,male,23,34.007722404161036,-84.32876216822831
"1662 Cedar Knoll CIR Roswell, GA 30076",Rene Rose,male,34,34.009191379247994,-84.32903389550712
"3314 Cedar Knoll DR Roswell, GA 30076",Karleen Newman,female,32,34.00911370835053,-84.32734373061301
"2761 Cedar Knoll DR Roswell, GA 30076",Truman Larson,male,33,34.009360633339675,-84.32700296187116
"1635 Cedar Knoll CIR Roswell, GA 30076",Camellia Meyer,female,50,34.00915746413139,-84.32899271286551
"624 Lake Ridge CT Roswell, GA 30076",Bennett Melendez,male,54,34.00847692419241,-84.32441077061604
"1162 Martin Ridge RD Roswell, GA 30076",Irmgard Wells,female,50,34.00854671051407,-84.32123009252345
"3164 Cedar Knoll DR Roswell, GA 30076",Arlen English,male,18,34.009289892541624,-84.32685158255464
"9631 Hillside DR Roswell, GA 30076",Ezra Gallagher,male,29,34.01419578199564,-84.32012777937945
"939 Lake Ridge CT Roswell, GA 30076",Jenee Eaton,female,22,34.00892209153097,-84.32343499320393
"3543 Cedar Knoll DR Roswell, GA 30076",Bernie Thomas,female,25,34.00918104652085,-84.32805437724527
"3814 Cedar Knoll CIR Roswell, GA 30076",Edwardo Mayer,male,50,34.009264455096876,-84.32892276048304
"1988 Cedar Knoll CIR Roswell, GA 30076",Weston Spencer,male,58,34.009775658759885,-84.32882931986789
"1236 Martin Ridge RD Roswell, GA 30076",Errol Cohen,male,47,34.00942465674632,-84.32084021944016
"3507 Cedar Knoll DR Roswell, GA 30076",Michale Lane,male,63,34.00916531285158,-84.32794638706073
"147 Teal CT Roswell, GA 30076",Misha Duran,female,67,34.00991739607479,-84.31606085880667
"2029 Cedar Knoll CIR Roswell, GA 30076",Giovanni Rollins,male,50,34.00980855336196,-84.32875073831848
"824 Lake Ridge CT Roswell, GA 30076",Noe Stevenson,male,55,34.008916479216865,-84.3238734475257
"1820 Cedar Knoll CIR Roswell, GA 30076",Aliza Carey,female,38,34.009536315108576,-84.32910104691142
"3941 Cedar Knoll CIR Roswell, GA 30076",Jolyn Wall,female,16,34.00968125127131,-84.32870883950203
"458 Teal CT Roswell, GA 30076",Amal Lott,female,52,34.00958041401457,-84.31433000763636
"1222 Cedar Knoll DR Roswell, GA 30076",Elina Howard,female,31,34.00803701570181,-84.32896463323615
"2942 Cedar Knoll DR Roswell, GA 30076",Anamaria Le,female,52,34.01032487285585,-84.32566184533755
"510 Cedar Knoll CT Roswell, GA 30076",Joesph Frederick,male,40,34.008221481422304,-84.32844865701637
"9434 N Lake DR Roswell, GA 30076",Elliot Pacheco,male,8,34.008216953257005,-84.32584679137399
"2433 Cedar Knoll CIR Roswell, GA 30076",Bryan Moran,male,66,34.00984304149488,-84.32786790435502
"1137 Lake Ridge CT Roswell, GA 30076",Song Castillo,female,66,34.00880701576038,-84.32372384793796
"9546 Hillside DR Roswell, GA 30076",Juliane Fulton,female,32,34.012770308478146,-84.32097870498153
"1883 Cedar Knoll CIR Roswell, GA 30076",Magan Allison,female,40,34.00965929708262,-84.32902287625117
"3049 Cedar Knoll DR Roswell, GA 30076",Dorian Mccormick,female,18,34.00942288590298,-84.32662395930153
"827 Lake Ridge CT Roswell, GA 30076",Rod Guthrie,male,15,34.00891856905103,-84.32386265004915
"1307 Cedar Knoll DR Roswell, GA 30076",Marc Lopez,male,9,34.00832974337427,-84.32898184871213
"1034 Martin Ridge RD Roswell, GA 30076",Dexter Savage,male,55,34.008584926938155,-84.32491003925534
"9637 Hillside DR Roswell, GA 30076",Chuck Woodard,male,13,34.014318954611824,-84.32005941909469
"1345 Northshore DR Roswell, GA 30076",James Fischer,male,23,34.00703106981352,-84.32151719609124
"359 Quail RUN Roswell, GA 30076",Roland Adkins,male,29,34.009031272020394,-84.31451961780569
"1624 Cedar Knoll CIR Roswell, GA 30076",Faviola Cummings,female,37,34.009143646861645,-84.32897593475228
"912 Cedar Knoll DR Roswell, GA 30076",Tiffaney Russell,female,58,34.007395215624285,-84.32849726099019
"770 Cedar Knoll DR Roswell, GA 30076",Edwardo Spence,male,38,34.00770606942096,-84.32875332024409
"1320 Northshore DR Roswell, GA 30076",Tennie Ray,female,35,34.006491335778755,-84.3215446369277
"9528 Hillside DR Roswell, GA 30076",Lawrence Colon,female,58,34.01250916820081,-84.32107445641655
"1063 Cedar Knoll DR Roswell, GA 30076",Dong Deleon,male,56,34.00759349911654,-84.32882777938038
"712 Cedar Knoll DR Roswell, GA 30076",Carley Reese,female,50,34.007854988244574,-84.32878294284932
"362 Quail RUN Roswell, GA 30076",Xochitl Irwin,female,9,34.00888023350064,-84.31454586563125
"2539 Cedar Knoll CIR Roswell, GA 30076",Nyla Cervantes,female,49,34.00971563554636,-84.32744433185778
"2820 Cedar Knoll DR Roswell, GA 30076",Ryan Morrison,male,28,34.00945520146759,-84.32682789116038
"1219 Northshore DR Roswell, GA 30076",Sergio Berger,male,63,34.004774939437155,-84.32265091684161
"9438 N Lake DR Roswell, GA 30076",Elodia Shields,female,59,34.008263038964664,-84.3258214442348
"1342 Northshore DR Roswell, GA 30076",Omega Matthews,female,29,34.00696023205296,-84.32162886590241
"348 Quail RUN Roswell, GA 30076",Cher Trujillo,female,26,34.00883248765346,-84.31428910975373
"1740 Cedar Knoll CIR Roswell, GA 30076",Fausto Curtis,male,48,34.00934428719501,-84.32911206734343
"959 Cedar Knoll DR Roswell, GA 30076",Jerrold Slater,male,42,34.00742283260709,-84.32862603139661
"784 Lake Ridge CT Roswell, GA 30076",Kattie Frost,female,38,34.00884498201677,-84.32403218692477
"363 Quail RUN Roswell, GA 30076",Sharda Nixon,female,19,34.00900829382075,-84.31458855240463
"600 Lake Ridge CT Roswell, GA 30076",Hermila Sawyer,female,24,34.00888364588241,-84.32387537344906
"1229 Lake Ridge CT Roswell, GA 30076",Theressa Cook,female,49,34.008717246740325,-84.32398829855227
"153 Cedar Knoll CT Roswell, GA 30076",Sharri Sampson,female,58,34.00809125732894,-84.32874358364927
"9433 N Lake DR Roswell, GA 30076",Santina Lyons,female,49,34.008146745017534,-84.32574937457501
"1243 Martin Ridge RD Roswell, GA 30076",Santana Wagner,female,40,34.009555889679746,-84.32073870280031
"743 Cedar Knoll DR Roswell, GA 30076",Jani Roy,female,26,34.007762978851005,-84.3287705569694
"2948 Cedar Knoll DR Roswell, GA 30076",Irwin Hendricks,male,54,34.010419929618784,-84.32551291119202
"9329 N Lake DR Roswell, GA 30076",Adrien Foster,female,10,34.00716126057497,-84.32703230013402
"1206 Martin Ridge RD Roswell, GA 30076",Jae Cline,female,16,34.00899258393921,-84.32082944308301
"3205 Cedar Knoll DR Roswell, GA 30076",Andy Ferrell,male,45,34.009243804040864,-84.32694026103148
"9618 Hillside DR Roswell, GA 30076",Don Hendrix,male,22,34.01399017351114,-84.32038849083908
"3040 Cedar Knoll DR Roswell, GA 30076",Eddie Nieves,male,5,34.00943329407909,-84.32660614530779
"1111 Northshore DR Roswell, GA 30076",Kenton Horton,male,36,34.00558142476973,-84.3249833041687
"954 Cedar Knoll DR Roswell, GA 30076",Lorenzo Taylor,male,59,34.00741807105257,-84.32861555597667
"1072 Martin Ridge RD Roswell, GA 30076",Patrick Marshall,male,43,34.007717730956585,-84.32409860186648
"969 Cedar Knoll DR Roswell, GA 30076",Shanti Strong,female,30,34.007432355716126,-84.3286469822365
"339 Teal CT Roswell, GA 30076",Annabell Duran,female,25,34.01065219361014,-84.31571489901908
"3523 Cedar Knoll DR Roswell, GA 30076",Ivan Eaton,male,43,34.009172305593474,-84.32799438269832
"3186 Cedar Knoll DR Roswell, GA 30076",Alfonzo Middleton,male,41,34.00926305316842,-84.32690055970589
"1011 Cedar Knoll DR Roswell, GA 30076",Brenton Reynolds,male,32,34.007494503340055,-84.32874170643126
"1309 Cedar Knoll DR Roswell, GA 30076",Clelia Mcconnell,female,20,34.00833541823634,-84.32898477212592
"9414 N Lake DR Roswell, GA 30076",Kaleigh Duke,female,23,34.00798017484665,-84.32596582911401
"996 Lake Ridge CT Roswell, GA 30076",Halina Robinson,female,30,34.008830076947085,-84.3232154883899
"9329 Stonemist TRCE Roswell, GA 30076",Altha Mcfadden,female,46,33.98999582093504,-84.31601838623789
"920 Lake Ridge CT Roswell, GA 30076",Romana Morrison,female,53,34.00892768232105,-84.32350487807985
"1225 Northshore DR Roswell, GA 30076",Eugenio Ballard,male,17,34.00510482263842,-84.32180880763477
"1846 Cedar Knoll CIR Roswell, GA 30076",Leonarda Mayo,female,6,34.00957865392596,-84.32907811338535
"1076 Cedar Knoll DR Roswell, GA 30076",Criselda Fry,female,48,34.0076170542852,-84.32884053843006
"375 Teal CT Roswell, GA 30076",Brant Fleming,male,23,34.010557999926185,-84.31532827938753
"3022 Cedar Knoll DR Roswell, GA 30076",Jenee Bowman,female,60,34.0094541104313,-84.32657051732038
"1623 Cedar Knoll CIR Roswell, GA 30076",Tamatha Whitehead,female,48,34.00914239074622,-84.32897440946925
"1051 Northshore DR Roswell, GA 30076",Leopoldo Ashley,male,25,34.00544815798006,-84.32658099001358
"1909 Cedar Knoll CIR Roswell, GA 30076",Bobette York,female,45,34.00968892188511,-84.32897992028757
"218 Cedar Knoll CT Roswell, GA 30076",Francis Tillman,male,11,34.0081558845665,-84.32863694870728
"1018 Lake Ridge CT Roswell, GA 30076",Cordell May,male,36,34.008759864217375,-84.32333043969996
"353 Quail RUN Roswell, GA 30076",Odell Camacho,male,16,34.00902527770519,-84.31437766604779
"538 Lake Ridge CT Roswell, GA 30076",Daron Kidd,male,11,34.0083703302846,-84.32467478629441
"662 Lake Ridge CT Roswell, GA 30076",Scott Hinton,female,42,34.00855206235632,-84.32431689293948
"806 Lake Ridge CT Roswell, GA 30076",Lanora Buckner,female,67,34.008886708831675,-84.32394569221056
"9231 N Lake DR Roswell, GA 30076",Sha Hess,female,29,34.00565468041504,-84.3274589232957
"1413 Martin RD Roswell, GA 30076",Chet Beck,male,23,34.01027779790428,-84.31944283053285
"3198 Cedar Knoll DR Roswell, GA 30076",Bethanie O'connor,female,45,34.0092508958247,-84.32692563422731
"1045 Cedar Knoll DR Roswell, GA 30076",Lenard Stevenson,male,33,34.00754410833936,-84.32879682309715
"9630 Hillside DR Roswell, GA 30076",Toby Reynolds,male,65,34.01454225895892,-84.32003759536022
"3640 Cedar Knoll DR Roswell, GA 30076",Lucio Jarvis,male,47,34.00922061969767,-84.3283311312463
"1903 Cedar Knoll CIR Roswell, GA 30076",Gearldine Camacho,female,57,34.00968208539222,-84.32898983320224
"100 Teal CT Roswell, GA 30076",Sonny Mathis,male,58,34.01044224895393,-84.31608947992764
"992 Cedar Knoll DR Roswell, GA 30076",Vito Raymond,male,24,34.007454258866936,-84.32869516916826
"1907 Cedar Knoll CIR Roswell, GA 30076",Phillip Walters,male,16,34.009686643054145,-84.32898322459246
"934 Lake Ridge CT Roswell, GA 30076",Gilberte Kinney,female,12,34.008923562791516,-84.32345338396075
"153 Sweetwood WAY Roswell, GA 30076",Suzann Fischer,female,17,34.010698775156136,-84.32300068610856
"169 Cedar Knoll CT Roswell, GA 30076",Timika Grimes,female,20,34.008107165572035,-84.32871733504815
"9302 N Lake DR Roswell, GA 30076",Davis Dennis,male,53,34.00679069156904,-84.32734452279158
"2938 Cedar Knoll DR Roswell, GA 30076",Letisha Baldwin,female,23,34.01025709101199,-84.3257371584974
"2929 Cedar Knoll DR Roswell, GA 30076",Sommer Morton,female,66,34.01043197383143,-84.32490517640679
"9611 Hillside DR Roswell, GA 30076",Rayford Lyons,male,40,34.013794763235246,-84.3203649673048
"1033 Martin Ridge RD Roswell, GA 30076",Erinn Burris,female,56,34.00859652596009,-84.32503499661412
"1181 Cedar Knoll DR Roswell, GA 30076",Jacob Villarreal,male,8,34.007839680403464,-84.32889710869948
"3947 Cedar Knoll CIR Roswell, GA 30076",Loida Valenzuela,female,50,34.00969572500355,-84.32867426336391
"1014 Northshore DR Roswell, GA 30076",Chia Blair,female,43,34.00527432257801,-84.3270774653452
"9720 Hillside DR Roswell, GA 30076",Felton Rojas,male,43,34.01487861062368,-84.31825768898969
"352 Quail RUN Roswell, GA 30076",Alix Beard,female,15,34.008891153675144,-84.31440449085379
"2712 Cedar Knoll DR Roswell, GA 30076",Romaine Sanders,female,5,34.00930465700612,-84.32715366712245
"4009 Cedar Knoll CIR Roswell, GA 30076",Grisel Le,female,51,34.00969068778376,-84.3283013738663
"1130 Northshore DR Roswell, GA 30076",Paris Blankenship,female,16,34.005252435483776,-84.32434701177233
"3039 Cedar Knoll DR Roswell, GA 30076",Kendal Shannon,female,38,34.009434450543104,-84.32660416597518
"3070 Cedar Knoll DR Roswell, GA 30076",Gertrudis Davidson,female,56,34.00939860015873,-84.32666552528687
"367 Quail RUN Roswell, GA 30076",Hyman Sheppard,male,14,34.00895959117481,-84.3146638962165
"380 Cedar Knoll CT Roswell, GA 30076",Sunni Meadows,female,42,34.00834796801136,-84.32854529421009
"158 Cedar Knoll CT Roswell, GA 30076",Cory Curtis,male,30,34.00809622865491,-84.32873538096142
"3173 Cedar Knoll DR Roswell, GA 30076",Amado Kelly,male,28,34.009279484365514,-84.32686939654836
"1715 Cedar Knoll CIR Roswell, GA 30076",Hunter Lambert,male,50,34.00930216455745,-84.32909424622753
"2537 Cedar Knoll CIR Roswell, GA 30076",Brain Potts,male,68,34.00971955023824,-84.32744922522265
"110 Cedar Knoll CT Roswell, GA 30076",Florinda Miller,female,50,34.00804850392564,-84.32881412676474
"327 Cedar Knoll CT Roswell, GA 30076",Raul Kerr,male,8,34.008259188474604,-84.3285594182273
"2147 Cedar Knoll CIR Roswell, GA 30076",Hiram Carney,male,22,34.00983014957237,-84.32847565586202
"3925 Cedar Knoll CIR Roswell, GA 30076",Parthenia Compton,female,37,34.009642654652,-84.32880104253705
